nurses,doctors,staff,care,meds,clean,info,rating
83.120003,82.260002,66.209999,53.950001,68.959999,77.699997,90.43,75.529999
70.959999,77.669998,56.900002,48.59,60.860001,66.739998,86.800003,73.330002
75.370003,79.019997,58.43,48.040001,60.970001,60.66,87.370003,64.769997
77.150002,80.68,62.369999,41.41,63.779999,59.889999,87,67.029999
78.160004,78.040001,74.169998,47.34,59.48,60.34,88.919998,65.489998
77.290001,78.989998,60.299999,49.09,62.439999,56.66,90.029999,62.310001
76.480003,76.470001,60.619999,49.41,59.459999,62.98,87.650002,68.940002
74.989998,74.809998,59.939999,40.91,58.849998,57.139999,87.120003,62.119999
75.580002,72.400002,63.759998,47.860001,56.389999,63.029999,90.949997,68.150002
78.879997,76.349998,63.799999,51.18,64.339996,63.790001,87.019997,68.389999
71.900002,75.25,53.650002,41.860001,53.84,56.950001,85.230003,51.470001
77.699997,76.800003,61.189999,40.84,62.98,55.290001,86.059998,68.349998
78.099998,76.989998,68.82,52.23,62.639999,68.949997,83.870003,76.739998
78.239998,79.879997,67.309998,41.48,69.330002,67.980003,90.160004,72.480003
68.550003,70.900002,50.360001,37.529999,51.889999,72.440002,75.239998,59.84
75.459999,78.440002,57.25,47.360001,63.049999,57.529999,82.139999,63.93
74.730003,78.809998,61.400002,52.139999,63.389999,53.130001,89.160004,66.830002
77.779999,77.389999,67.220001,49.68,61.700001,67.629997,88.669998,66.879997
74.639999,76.43,52.919998,48.330002,54.57,50.09,85.080002,67.25
76.080002,81.139999,63.490002,49.790001,59.919998,60.009998,85.629997,73.650002
77.199997,82.349998,62.299999,44.84,65.5,70.400002,88.110001,61.43
72.120003,81.129997,52.299999,47.41,61.040001,60.130001,79.790001,67.419998
74.760002,73.57,58.82,51.580002,63.740002,65.610001,86.650002,73.660004
77.959999,77.620003,65.830002,48.599998,59.889999,64.870003,83.410004,66.769997
72.870003,77.459999,64.510002,42,56.82,65.739998,86.169998,62.41
74.599998,76.699997,62.48,50.98,60.32,65.32,89.190002,73.370003
79.220001,78.839996,61.189999,49.959999,59.599998,63.650002,85.949997,69.830002
77.690002,75.269997,61.049999,43.689999,61.029999,61.119999,85.849998,63.610001
76.349998,79.389999,58.990002,51.599998,59.68,60.099998,86.739998,70.790001
76.019997,80.019997,59.950001,53.740002,59.380001,60.360001,89.800003,68.029999
80.080002,76.889999,68.410004,50.880001,62.380001,64.099998,89.129997,69.57
70.209999,73.639999,54.779999,50.279999,52.73,59.099998,83.669998,66.220001
74.209999,76.279999,60.889999,37.060001,59.119999,61.16,86.040001,69.57
75.120003,81.650002,59.310001,51.209999,61.919998,58.52,84.839996,72.660004
76.300003,75.739998,57.220001,48.709999,63.32,60.869999,84.32,69.980003
78.339996,77.040001,62.16,47.119999,61.669998,64.379997,88.779999,67.010002
76.129997,76.660004,62.990002,52.490002,62.169998,62.419998,85.809998,76.57
78.25,79.480003,61.880001,49.110001,60.669998,65.199997,83.330002,64.699997
76.279999,82.379997,58.959999,53.650002,62.48,60.189999,87.260002,72.959999
78.419998,85.269997,67.099998,47.52,64.870003,70.269997,89.870003,67.330002
73.57,73.18,56.84,47.57,62.299999,63.650002,81.230003,67.699997
78.190002,79.660004,63.639999,49.41,59.779999,59.669998,86.860001,70.660004
76.080002,76.07,60.490002,38.389999,64.559998,61.439999,85.199997,69.279999
76.540001,85.379997,63.259998,52.099998,64.169998,67.879997,90.029999,66.230003
76.239998,80.580002,57.939999,49.630001,63.380001,69.760002,85.32,69.389999
79.379997,77.860001,57.57,48.419998,62,64,83.18,66.879997
76.489998,77.599998,61.310001,51.369999,60.73,66.459999,85.110001,71.790001
75.410004,81.980003,61.330002,48.82,57.73,60.799999,87.900002,65.970001
73.010002,77.459999,62.259998,45.959999,61.549999,55.82,87.449997,60.84
76.279999,76.889999,62.259998,46.68,62.41,68.650002,88.790001,67.57
74.529999,76.639999,62.360001,48.009998,64.970001,60.82,89.040001,61.02
77.050003,81.690002,65.720001,44.310001,63.290001,65.910004,85.410004,61.110001
80.879997,77.290001,70.739998,46.509998,62.299999,64.879997,88.82,64.260002
70.650002,79.620003,54.189999,49.450001,57.59,56.869999,82.349998,66.290001
76.199997,77.360001,55.68,46.630001,60.279999,63.66,87.589996,64.959999
77.25,76.07,66.290001,47.650002,62.93,68.580002,85.550003,70.540001
70.379997,78.970001,54.919998,43.59,57.82,62.189999,86.75,65.43
76.650002,76.529999,55.330002,45.830002,59.93,64.370003,85.510002,61.869999
77.18,80.5,60.240002,50.990002,64.279999,65.589996,84.730003,66.32
77.82,78.129997,64.010002,53.560001,66.760002,67.300003,87.760002,73.639999
74.120003,79.209999,58.759998,48.98,59.509998,57,84.889999,67.480003
65.709999,76.559998,61.880001,44.93,61.060001,58.57,89.110001,49.619999
75.589996,77.629997,60.869999,33.639999,61.369999,61.849998,83.900002,65.110001
78.050003,77.940002,70.5,52.779999,65.739998,58.18,87.279999,70.629997
80.160004,75.239998,67.400002,47.459999,63.439999,59.139999,86.959999,63.610001
75.239998,74.660004,57.200001,46.900002,58.529999,59.25,83.839996,61.220001
71.709999,77.660004,62.84,37.880001,65.580002,60.619999,86.120003,63.580002
75.639999,78.959999,60.419998,50.580002,60.529999,60.91,81.410004,73.489998
83.449997,80.440002,72.059998,55.619999,67.779999,69.339996,88.010002,75.110001
77.029999,75.690002,65.07,48.759998,57.189999,57.18,86.870003,68.919998
77.559998,79.779999,66.029999,50.790001,65.580002,65.330002,87.139999,66.379997
77.379997,82.470001,58.470001,40.75,65.480003,68.199997,86.339996,64
76.190002,80.940002,61.279999,53.360001,62.57,67.769997,84.779999,78.019997
78.309998,78.010002,66.690002,46.73,60.119999,59.380001,86.849998,60.41
76.900002,83.790001,72.970001,56.84,65.099998,60.869999,89.349998,72.470001
74.629997,75.32,56.32,47.619999,58.68,61.73,86.400002,64.07
72.629997,77.339996,59.560001,45.810001,61.5,63.040001,84.57,63.09
72.860001,80.400002,55.360001,44.66,59.880001,69.669998,83.010002,64.519997
76.459999,75.57,62.029999,51.040001,62.080002,55.75,88.669998,72.18
78.650002,80.669998,64.050003,52.610001,64.599998,65.529999,89.690002,79.339996
73.739998,80.589996,53.25,42.630001,62.93,58.560001,86.620003,54.240002
78.660004,79.760002,69.610001,47.779999,71.580002,67.989998,82.82,63.189999
75.410004,74.580002,59.77,49.779999,63.529999,60.07,86.379997,65.480003
75.68,78.5,75.279999,48.41,62.349998,64.550003,87.419998,69.279999
76.269997,76.57,58.740002,45.040001,59.540001,55.25,85.400002,69.860001
75.669998,80.230003,57.009998,49.169998,61.009998,61.439999,85.730003,70.900002
73.900002,73.349998,64.709999,50.330002,60.639999,60.860001,86.639999,62.900002
77.730003,79.959999,62.32,54.439999,63.66,64.050003,89.849998,77.809998
77.139999,80.690002,63.400002,50.619999,63.25,61.66,87.489998,69.68
78.599998,80.019997,62.389999,54.099998,66.870003,58.759998,90.75,70.82
75.040001,79.379997,63.639999,53.060001,56.139999,69.830002,85.129997,71.220001
72.279999,75.980003,55.669998,44.5,58.880001,60.389999,87.269997,65.809998
74.809998,79.309998,60.259998,48.25,58.720001,64.580002,88.349998,71.769997
77.25,78.309998,63.240002,55.720001,61.049999,62.759998,88.449997,76.129997
74.230003,79.82,56.93,43.07,55.91,64.209999,84.129997,61.23
79.550003,83.110001,61.91,51.57,65.400002,68.129997,87,74.559998
74.529999,77.269997,55.259998,37.77,63.200001,61.310001,84.099998,63.119999
74.849998,76.860001,63.450001,50.169998,60.439999,62.68,88.650002,70.269997
74.410004,80.489998,61.5,45.5,56.169998,66.669998,85.129997,63.619999
76.099998,79.739998,61.150002,50.599998,62.029999,58.98,88.75,68.739998
78.419998,77.790001,63.130001,47.139999,62.57,58.150002,87.889999,60.41
77.349998,80.330002,64.690002,52.330002,65,62.900002,85.089996,73.199997
73.559998,78.650002,59.610001,44.650002,61.360001,62.279999,85.93,66.379997
73.68,83.370003,65.43,44.450001,60.950001,69.32,85.800003,65.470001
76.589996,74.959999,57.200001,46.290001,57.869999,57.009998,91.040001,70.589996
81.470001,84.660004,69.279999,49.18,63.450001,68.940002,89.610001,70.940002
72.93,76.779999,58.349998,39.939999,59.48,59.32,85.279999,63.700001
75.169998,75.889999,57.630001,49.240002,61.16,64.540001,87.300003,70.239998
78.269997,75.870003,60.369999,49.509998,60.02,56.560001,87.629997,70.510002
76.010002,73.5,58.720001,45.16,60,58.48,87.559998,61.009998
79.239998,77.970001,65,52.5,63.799999,60.630001,86.18,69.470001
71.239998,75.720001,60.959999,48.52,59.400002,58.630001,81.120003,64.010002
75.010002,79.43,56.740002,44.240002,58.849998,57.389999,79.889999,64.910004
77.07,79,56.889999,35.18,60.48,67.449997,85.209999,67.190002
76.970001,77.360001,63.720001,44.139999,60.23,61.43,87.089996,65.529999
71.269997,74.080002,56.5,45.380001,55.830002,64.300003,84.610001,65.639999
75.980003,81.389999,65.760002,53.970001,62.52,64.959999,91.779999,77.25
79.910004,77.68,71.93,49.439999,69.870003,70.790001,85.279999,68.599998
77.970001,80.769997,66.589996,50.110001,64.220001,64.629997,86.980003,72.510002
73.559998,77.610001,57.23,44.299999,57.5,57.330002,87.25,57.689999
77.370003,76.639999,56.57,48.959999,58.529999,59,89.089996,69.290001
68.25,73.559998,53.32,40.220001,53.400002,51.389999,82.620003,56.459999
74.190002,78.620003,58.080002,47.610001,57.509998,59.18,77.440002,58.830002
74.82,77.019997,55.810001,36.919998,59.439999,59.73,86.330002,71.129997
74.370003,79.440002,58.650002,48.189999,58.860001,61.389999,87.720001,58.049999
79.029999,79.360001,61.41,46.5,64.120003,60.59,86.029999,58.720001
73.599998,75.160004,69.910004,43.529999,63.48,59.900002,87.199997,63.799999
74.389999,76.330002,57.759998,46.779999,58.099998,61.5,85.300003,68.43
78.870003,76.220001,63.450001,45.889999,58.150002,68.260002,85.160004,67.43
74.980003,80.199997,57.169998,49.599998,59.73,61.52,85.82,68.800003
80.779999,78.470001,65.82,51.09,65.43,60.310001,88.959999,70.470001
74.050003,79.349998,56.970001,46.419998,63.150002,62.369999,86.150002,65.32
75.669998,79.239998,58.720001,41.110001,63.93,66.650002,84,67.870003
73.970001,78.709999,61.990002,56.93,60.639999,61.529999,85.82,71.669998
78.589996,79.760002,63.880001,46.400002,63.630001,63.389999,84.510002,62.700001
75.889999,83.019997,59.52,54.290001,58.700001,61.41,85.089996,71.690002
81.639999,83.580002,70.339996,54.43,63.32,62.889999,88.019997,72.82
74.980003,75.919998,59.73,48.849998,58.09,55.060001,86.470001,68.639999
76.529999,73.809998,61.389999,45.810001,59.619999,56.630001,88.510002,65.970001
75.339996,76.669998,57.599998,51.549999,60.57,56.439999,88.540001,67.199997
75.339996,79.830002,60.200001,53.970001,58.900002,57.490002,86.199997,75.010002
79.099998,82.480003,71.239998,50.380001,63.900002,64.190002,90.160004,69.82
75.410004,79.099998,59.259998,32.889999,62.540001,66.389999,75.290001,60.07
76.410004,77.699997,62.369999,45.490002,63.220001,60.700001,90.010002,64.620003
74.300003,78.910004,56.240002,48.82,60.75,62.310001,87.029999,67.510002
75.339996,79.110001,59.860001,52.540001,61.619999,63.110001,84.449997,66.040001
71.870003,71.57,59.549999,43.68,59.09,61.040001,86.970001,56.75
75.260002,77.849998,57.040001,48.549999,59.970001,66.449997,88.480003,69.730003
77.93,79.779999,58.740002,52.740002,59.529999,57.27,87.849998,64.849998
78.559998,75.849998,57.68,48.18,61.880001,61.23,87.949997,71.220001
75.139999,81.349998,57.290001,48.310001,63.209999,68.739998,86.760002,69.110001
77.029999,77.669998,65.040001,50.09,59.240002,66.660004,90.07,71.989998
76.779999,77.010002,61.389999,46.650002,60.66,56.639999,82.68,66.800003
76.120003,78.599998,64.489998,48.509998,61.060001,62.630001,86.419998,65.260002
75.18,79.370003,60.470001,47.02,60.439999,64.349998,84.540001,66.540001
73.220001,78.260002,58.139999,49.41,58.93,63.93,84.57,74.830002
75.480003,78.760002,58.169998,50.290001,60.59,62.32,85.800003,69.629997
79.57,78.830002,60.299999,47.080002,62.43,62.84,90.230003,71.230003
77.870003,77.440002,62.82,51.139999,65.370003,67.010002,85.760002,69.389999
72.779999,80.879997,55.779999,51.049999,58.720001,56.16,83.269997,69.279999
77.949997,83.599998,61.25,55.02,61.950001,67.779999,85.730003,75.900002
77.019997,80.660004,60.279999,46.150002,57.470001,60.950001,84.970001,66.739998
76.339996,76.730003,63.110001,52.490002,62.400002,63.439999,85.269997,76.580002
75.449997,74.050003,56.869999,43.84,61.509998,56.759998,85.099998,55.150002
79.339996,79.699997,63.970001,49.400002,60.16,55.400002,87.32,66.650002
72.940002,74.57,52.52,46.549999,58.610001,55.689999,86.43,59.450001
74.660004,78.580002,69.099998,49.990002,65.690002,62.16,88.029999,67.800003
76.940002,80.519997,61.490002,51.25,62.41,61.459999,87.470001,72.769997
75.980003,77.129997,59.849998,44.110001,60.950001,59.040001,85.849998,60.209999
73.949997,80.360001,60.950001,39.57,64.970001,66.139999,87.129997,64.720001
75.580002,73.379997,63.110001,43,53.939999,53.580002,76.830002,58.540001
75.68,82.269997,57.419998,48.950001,63.48,67.239998,87.410004,69.629997
78.360001,81.169998,68.209999,45.540001,66.779999,65.089996,90.790001,60.040001
75.580002,75.199997,62.709999,46.759998,57.779999,57.57,85.839996,67.889999
71.629997,65.209999,58.650002,40.150002,54.349998,60.189999,77.900002,56.299999
77.690002,79.57,67.43,47.93,64.650002,62.400002,91.800003,66.879997
75.139999,79.669998,57.389999,46.720001,60.119999,58.98,87.419998,62.810001
77.529999,76.190002,65.43,44.66,59.400002,53.27,85.089996,65.129997
76.389999,76.400002,61.099998,47.75,62.139999,66.459999,84.639999,68.690002
79.300003,85.260002,70.339996,52.740002,66.029999,76.830002,84.059998,76.150002
76.879997,78.290001,58.009998,46.16,57.150002,63.119999,86.860001,60.669998
74.239998,78.230003,57.450001,42.040001,60.84,65.360001,83.57,70.349998
76.559998,77.5,60.630001,45.110001,58.240002,59.290001,87.199997,63.419998
75.620003,73.870003,60.610001,53.240002,60.139999,66.32,88.220001,73.199997
75.209999,75.290001,60.18,38.400002,60.599998,62.41,84.620003,68.699997
73.349998,75.010002,55.540001,46.860001,53.98,60.299999,80.540001,61.549999
76.160004,80.690002,61.349998,45.880001,60.029999,66.019997,84.839996,66.059998
74.32,79.339996,58.779999,35.540001,59.880001,64.739998,80.760002,56.43
76.529999,78.839996,61.189999,41.07,64.349998,60.599998,87.989998,72.230003
71.360001,72.910004,55.119999,51.060001,65.660004,59.650002,82.480003,67.760002
76.589996,83,59.369999,52.060001,63.110001,62.279999,87.910004,71.669998
76.290001,74.360001,58.639999,41.860001,58.740002,54.98,83.449997,55.220001
77.879997,76.800003,65.879997,48.75,62.59,60.759998,88.169998,68.57
75.949997,78.080002,59.23,42.93,58.200001,58.240002,86.18,66.93
79.25,77.900002,71.190002,41.310001,63.18,61.400002,87.419998,68.779999
80.730003,83.779999,67.589996,49.790001,66.599998,64.360001,92.940002,71.160004
75.900002,75.589996,58.41,49.389999,61.900002,61.110001,87.099998,67.279999
71,72.910004,48.779999,42,55.139999,47.490002,87.209999,56.98
75.379997,79.349998,57.66,48.490002,57.490002,59.02,86.019997,63.130001
79.629997,83.959999,69.760002,55.080002,68.57,75.809998,86.830002,69.379997
73.669998,72.790001,56.259998,48.52,57.52,53.150002,84.18,67.139999
76.050003,78.470001,59.27,41.330002,61.130001,59.5,85.68,65.5
77.589996,81.32,63.959999,39.5,63.720001,67.959999,85.879997,68.489998
72.690002,74.800003,55.02,40.240002,61.32,53.5,81.309998,55.779999
72.419998,76.339996,58.68,41.75,58.110001,52.290001,84.849998,66.5
79.150002,79.510002,66.279999,48.790001,63.849998,67.260002,86.730003,67.540001
72.779999,78.580002,59.529999,46.369999,57.93,59.360001,83.75,61.490002
78.879997,82.220001,66.309998,55.290001,66.040001,67.559998,86.129997,72.089996
71.779999,76.580002,55.849998,45.77,56.59,49.029999,84.470001,62.799999
77.25,75.629997,66.279999,49.09,58.369999,64.779999,84.790001,71.519997
78.839996,78.940002,64.040001,47.630001,62.529999,62.380001,84.57,65.849998
76.110001,79.379997,58.52,48.830002,62.950001,60.59,87.910004,72.059998
78.029999,82.470001,70.029999,47.389999,61.77,70.529999,92.290001,63.09
73.260002,78.959999,55.790001,50.029999,59.560001,65.07,86.339996,68.330002
78.220001,77.830002,61.619999,49.439999,59.610001,60.639999,87.279999,67.75
74.029999,74.440002,56.73,49.360001,55.91,56.450001,85.660004,68
74.599998,76.529999,55.959999,45.34,54.139999,63.740002,84.669998,63.610001
79.110001,78.529999,57.709999,48.490002,62.119999,65.720001,81.419998,69.529999
74.529999,80.720001,54.700001,53.82,58.810001,63.380001,81.610001,64.279999
79.290001,82.190002,63.240002,54.73,63.650002,63.369999,89.169998,76.07
74.480003,76.849998,63.029999,48.66,58.970001,61.59,85.93,70.57
76.660004,76.720001,61.27,46.650002,56.16,51.16,86.709999,62.540001
73.629997,77.690002,62.610001,48.650002,59.66,52.619999,84.290001,66.889999
75.720001,81.889999,57.41,48.610001,58.48,61.07,83.230003,69.93
76.980003,79.970001,57.830002,51.689999,63.84,53.84,86.610001,74.959999
77.959999,85.150002,65.769997,46.869999,64.309998,68.639999,86.720001,67.760002
75.260002,76.580002,59.610001,50.080002,62.810001,55.490002,87.559998,66.910004
74.019997,86.830002,64.540001,48.259998,57.400002,65.129997,86.349998,62.810001
78.57,79.629997,63.540001,46.299999,61.439999,62.439999,85.529999,66.970001
76.699997,85.559998,72.93,54.5,70.230003,70.510002,87.879997,74.150002
74.040001,78.139999,55.029999,47.5,57.73,58.200001,87.989998,67.199997
75.620003,78.690002,60.07,38.799999,62.720001,61.490002,77.760002,62.91
75.980003,82.540001,60.779999,47.25,64.07,62.060001,86.870003,65.379997
73.620003,77.400002,52.919998,35.799999,58.34,63.639999,79.589996,64.18
74.099998,73.980003,59.310001,44.189999,55.209999,55.02,84.919998,63.130001
77.669998,76.620003,56.400002,44.32,57.700001,56.540001,91.459999,56.880001
77.120003,79.559998,61.060001,50.369999,60.490002,60.720001,88.279999,71.900002
78.650002,82.660004,66.220001,49.349998,63.029999,71.730003,87.230003,72.309998
72.739998,73.919998,53.91,37.439999,53.639999,51.799999,86.970001,51.970001
76.379997,76.110001,63.310001,47.509998,59.32,59.5,85.059998,66.870003
78.239998,82.07,60.919998,51.41,63.669998,61.889999,84.559998,73.269997
78.379997,81.370003,70,53.360001,65.260002,61.73,84.949997,72.589996
74.720001,74.970001,65.019997,52.130001,63.77,63.009998,84.550003,61.07
75.32,77.370003,58.400002,45.639999,59.349998,60.220001,83.809998,69.860001
75.699997,78.879997,55.259998,48.619999,57.779999,53.48,80.839996,63.889999
73.099998,74.470001,56.990002,36.810001,57.759998,64.269997,81.82,64.260002
75.190002,78.43,58.099998,49.830002,62.400002,56.139999,84.959999,68.669998
77.459999,79.209999,57.75,50.119999,62.290001,62.950001,88.32,67.080002
76.690002,79.660004,58.82,53.119999,57.990002,66.470001,87.480003,75.129997
77.190002,84.440002,70.709999,44.619999,63.5,68,88.82,70.32
71.190002,74.830002,54.939999,43.439999,57.040001,53.68,84.959999,59.32
83.5,87.370003,74.760002,50.91,70.709999,73.019997,89.239998,75.620003
74.690002,75.889999,60.860001,45.27,59.810001,58.84,84.160004,63.77
74.720001,73.720001,60.59,50.32,63.490002,67.720001,85.339996,77.480003
77.050003,80.800003,60.700001,51.259998,61.369999,56.380001,87.260002,69.699997
72.989998,74.290001,58.029999,34.689999,55.509998,63.18,80.690002,59.669998
71.970001,82.080002,52.48,40.18,59.290001,58.98,86.220001,57.68
72.790001,72.690002,58.900002,45.82,54.790001,63.470001,82.309998,67.599998
76.209999,80.25,61.369999,45.490002,59.099998,67.120003,85.989998,62.32
73.589996,75.709999,54.560001,42.900002,58.18,56.52,88.349998,51.189999
75.860001,78.540001,63.18,53.790001,64.040001,68.25,88.220001,73.360001
71.870003,73.599998,61.380001,45.959999,59.549999,62.34,83.739998,62.73
73.160004,76.709999,55.310001,51.240002,57.200001,57.810001,86.040001,63.560001
73.309998,76.07,53.419998,45.970001,58.810001,55.060001,84.019997,64.75
72.980003,79.029999,55.139999,46.619999,56.990002,57.450001,86.059998,65.980003
76.989998,72.220001,61.099998,45.080002,56.57,56.630001,86.699997,59.16
75.18,78.290001,53.689999,48.759998,58.610001,61.32,87.260002,65.360001
72.709999,77.620003,57.990002,44.970001,60.950001,59.290001,87.889999,63.810001
75.059998,77.120003,59.259998,48.169998,59.200001,63.549999,86.230003,69.800003
76.440002,78.519997,63.209999,49.029999,62.849998,58.959999,86.07,65
70.589996,75.010002,55,37.900002,59.439999,56.490002,85.809998,59.470001
74.120003,78.010002,58.509998,48.860001,60.040001,56.759998,84.43,65.190002
76.760002,75.599998,58.16,49.389999,64.559998,54.18,84.580002,65.709999
79.480003,82.309998,65.650002,49.450001,64.309998,70.75,84.379997,70.57
76.230003,71.639999,62.709999,40.880001,58.880001,65.769997,82.639999,65.18
75.190002,79.080002,60.709999,46,59.25,62.009998,82.32,65.050003
72.860001,76.620003,57.290001,44.560001,57.029999,62.84,82.75,63.790001
81.059998,85.300003,74.489998,55.130001,65.510002,73.589996,90.32,77.129997
68.389999,71.239998,60.459999,43.369999,57.869999,61.869999,86.559998,59.509998
79.150002,79.300003,61.400002,48.130001,61,61.880001,84.209999,70.080002
74.559998,78.339996,57.779999,47.459999,57.240002,58.669998,86.400002,66.879997
73.239998,76.160004,55.860001,40.630001,59.810001,58.959999,85.459999,62.389999
76.690002,78.809998,63.389999,44.990002,63.330002,64.559998,86.120003,69.489998
72.199997,77.489998,54.450001,43.779999,58.919998,61.32,87.139999,66
75.43,76.989998,53.889999,46.459999,57.959999,52.950001,81.93,63.34
78.330002,81.919998,67.209999,50.669998,65.150002,64.470001,85.199997,69.919998
75.050003,75.169998,62.41,49.099998,62.540001,63.119999,86.519997,70.050003
73.339996,74.419998,60.529999,48.740002,58.099998,63.970001,86.040001,70.190002
72.860001,76.279999,62.080002,46.060001,56.259998,60.970001,87.300003,62.689999
78.209999,78.809998,59.619999,48.990002,60.099998,58.02,88.309998,68.739998
72.779999,71.330002,57.77,45.630001,62.41,62.060001,82.239998,61.419998
74.589996,76.199997,62.880001,51.130001,58.07,65.419998,85.339996,69.629997
73.900002,75.209999,56.439999,46.740002,59.779999,57.099998,87.239998,67.849998
78.059998,69.919998,66.220001,45.150002,54.470001,71.830002,87.370003,69.720001
75.379997,80.739998,59.490002,48.740002,57.470001,71.32,83.269997,65.760002
73.160004,78.879997,59.84,48.529999,61.009998,66.099998,84.889999,66.32
73.57,68.220001,60.009998,40.299999,56.610001,60.25,78.669998,58.790001
73.660004,72.889999,62.279999,44.43,57.970001,56.529999,86.150002,60.330002
77.709999,75.910004,60.459999,50.98,61.099998,62.82,90.199997,73.230003
75.559998,77.949997,64.650002,45.57,60.93,71.25,87.07,64.019997
69.559998,79.650002,58.009998,48.299999,60.52,56.490002,83.309998,61.5
74.339996,75.120003,59.740002,34.310001,61.330002,58.389999,84.07,67.940002
73.230003,79.629997,55.189999,37.540001,60.43,60.330002,84.080002,55.580002
75.769997,73.540001,60.490002,50.380001,59.82,59.209999,88.559998,67.690002
72.5,77.650002,55.139999,38.959999,57.900002,56.610001,83.480003,60.360001
74.690002,77.139999,61.919998,44.700001,62.060001,58.880001,86.790001,63.360001
77.309998,79.459999,60.279999,49.07,63.91,64.900002,84.449997,65.5
75.699997,82.559998,58.23,44.52,63.380001,71.010002,84.309998,61.709999
72.769997,75.440002,62.959999,42.009998,57.389999,62.84,81.510002,61.189999
74.43,84.43,62.450001,44.049999,60.18,69.760002,79.32,62.169998
76.32,83.019997,62.84,54.73,58.970001,62.720001,87.389999,76.629997
74.330002,79.849998,52,41.32,63.779999,67.239998,81.330002,61.779999
74.889999,71.260002,61.68,45.57,57.880001,53.189999,83.410004,66.769997
71.699997,80.550003,56.119999,46.52,56.970001,67.910004,80.330002,63.84
75.660004,75.330002,57.330002,46.709999,57.709999,55.59,85.529999,67.510002
76.449997,79.970001,57.959999,50.310001,60.82,67.480003,84.190002,70.889999
76.849998,80.040001,58.939999,51.52,63.009998,63.299999,88.660004,69.07
71.290001,74.279999,54.720001,44.98,60.48,64.489998,82.089996,64.75
77.300003,83.209999,69.510002,51.5,66.650002,71.550003,81.349998,65.120003
66.489998,68.120003,50.299999,28.200001,49.91,53.27,80.709999,61.43
74.059998,75.940002,59.720001,46.66,58.490002,59.130001,83.790001,66.459999
74,76.339996,60.82,41.73,61.220001,62.970001,80.910004,59.450001
74.800003,82.080002,54.130001,51.200001,60.380001,73.959999,82,73.5
75.25,78.970001,55.799999,46.330002,60.279999,54.650002,85.989998,63.380001
72.809998,77.709999,60.310001,36.060001,61.689999,59.66,83.690002,65.980003
76.839996,78.309998,61.68,45.709999,57.5,56.060001,87.720001,63.68
74.129997,71.849998,57.66,45.709999,60.419998,58.790001,86.790001,65.900002
77.620003,74,64.269997,46.07,63.130001,55.849998,78.919998,61.380001
73.779999,77.68,54.080002,47.93,58.150002,59.650002,83.080002,68.419998
74.480003,76.169998,57.119999,42.52,58.130001,59.130001,85.910004,64.160004
74.639999,83.290001,59.099998,43.439999,59.43,67.089996,84.550003,66.870003
71.949997,75.910004,53.5,41.689999,61.959999,63.700001,84.290001,66.220001
73.059998,75.410004,55.130001,47.740002,59.639999,61.990002,79.019997,59.950001
79.379997,86.510002,63.970001,49.57,63.73,72.949997,84.860001,64.970001
72.220001,75.769997,58.75,43.060001,60.529999,61.25,86.139999,64.610001
76.769997,74.75,62.59,47.57,61.990002,61.360001,82.160004,65.629997
75.650002,77.519997,62.189999,41.849998,61.619999,66.029999,82.889999,67.07
75.639999,79.550003,57.98,47.560001,61.07,60.93,81.25,63.27
76.919998,74.120003,58.799999,43.93,58.279999,63.299999,78.360001,62.040001
74.239998,73.900002,61.27,46.299999,57.669998,57.560001,88.980003,63.790001
81.900002,78.010002,67.43,49.18,64.510002,62.57,83.169998,70.089996
79.419998,86.239998,62.360001,58.849998,62.619999,69.349998,87.779999,80.980003
73.309998,76.32,57.68,42.869999,53.880001,58.240002,86.650002,60.279999
73.870003,75.309998,53.5,45.93,58.860001,58.27,82.300003,62.470001
74.949997,72.800003,52.689999,47.849998,60.23,58.41,83.760002,63.049999
73,77.690002,58.529999,45.630001,59.450001,63.880001,86.239998,62.330002
77.18,79.730003,66.959999,50.029999,61.349998,65.360001,85.790001,67.290001
75.550003,79.019997,62.349998,51.82,61.540001,66.300003,85.620003,76.169998
77.339996,78.019997,59.610001,53.77,66.139999,65.169998,89.720001,70.970001
78.370003,83.32,68.639999,49.939999,64.400002,62.169998,91.080002,65.139999
75.290001,77.470001,57.720001,45.650002,59.529999,59,84.949997,63.080002
72.669998,75.360001,58.099998,48.200001,59.68,58.900002,84.790001,64.639999
72.050003,77.32,55.060001,39.389999,59.740002,55.93,84.93,67.760002
76.239998,76.160004,52.57,39.150002,54.939999,55.77,85.919998,58.400002
70.949997,76.120003,58.59,43.73,57.540001,50.849998,86.970001,65.050003
76.870003,74.860001,60.950001,47.720001,58.049999,55.740002,85.540001,59.450001
70.269997,79.379997,55.560001,46.66,57.779999,67.650002,84,61.34
74.309998,72.629997,62,48.220001,54.889999,63.279999,82,63.68
74.050003,76.809998,64.150002,46.380001,61.150002,60.779999,82.980003,54.32
78.239998,78.790001,65.779999,49.75,63.799999,59.93,89.07,68.239998
72.059998,74.75,54.52,43.200001,54.849998,54.939999,81.650002,61.049999
73.07,77.559998,60.529999,39.209999,59.82,57.41,84.900002,62.869999
71.75,74.720001,52.209999,47.580002,63.950001,58.220001,85.220001,65.769997
73.540001,73.760002,55.18,43.939999,57.66,59.57,80.919998,57.68
75.349998,75.93,56.439999,51.220001,60.5,60.959999,84.279999,70.459999
